순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"405","만화","타몬 군 지금 어느 쪽?! 1","309609895","9791169473163","","시와스 유키 지음","학산문화사(만화)","20230127","6,000","5,400","300점","5607","만화"
"406","만화","슈가슈가 룬 박스 세트 - 전8권","325301274","9791141114534","","안노 모요코 지음","학산문화사(만화)","20230926","56,000","50,400","2,800점","5556","만화"
"407","만화","블루 록 16","314894773","9791169478625","","노무라 유스케 지음, 카네시로 무네유키 원작","학산문화사(만화)","20230413","6,000","5,400","300점","4992","만화"
"408","만화","쇼타 형아 3","314990231","9791136767042","","나카야마 미유키 지음, 심이슬 옮김","서울미디어코믹스(서울문화사)","20230428","6,500","5,850","320점","4616","만화"
"409","만화","블루 록 24","339277637","9791141124342","","노무라 유스케 지음, 카네시로 무네유키 원작","학산문화사(만화)","20240509","6,000","5,400","300점","4125","만화"
"410","만화","푸른 상자 12","346882960","9791141129484","07650","미우라 코우지 지음","학산문화사(만화)","20240912","6,000","5,400","300점","3990","만화"
"411","만화","파리 대왕 : 그래픽 노블","348294598","9788937428043","07840","아메 데용 그림, 이수은 옮김, 윌리엄 골딩 원작","민음사","20240920","28,000","25,200","1,400점","3895","소설/시/희곡"
"412","만화","철야의 노래 19","347627554","9791172883010","07830","코토야마 지음","대원씨아이(만화)","20240920","5,500","4,950","270점","3550","만화"
"413","만화","지박소년 하나코 군 9","282899789","9791136746429","47830","아이다이로 지음, 장혜영 옮김","서울미디어코믹스(서울문화사)","20211116","6,000","5,400","300점","3227","만화"
"414","만화","이상한 집 3","350481405","9791192738420","07830","아야노 교 지음, 김예진 옮김, 우케쓰 원작","리드비","20241029","8,500","7,650","420점","3055","만화"
"415","만화","고블린 슬레이어 15","344742668","9791127877248","07830","쿠로세 코우스케 지음, 칸나츠키 노보루 그림, 김성래 옮김, 카규 쿠모 원작","디앤씨미디어(주)(D&C미디어)","20240820","6,000","5,400","300점","2975","만화"
"416","만화","사슴 아이 어슬렁어슬렁 호시탐탐 3","350993165","9791172885489","07830","오시오시오 지음","대원씨아이(만화)","20241031","6,000","5,400","300점","2910","만화"
"417","만화","사슴 아이 어슬렁어슬렁 호시탐탐 4","350993246","9791172885496","07830","오시오시오 지음","대원씨아이(만화)","20241031","6,000","5,400","300점","2860","만화"
"418","만화","푸른 상자 7","315549104","9791169479172","","미우라 코우지 지음","학산문화사(만화)","20230425","6,000","5,400","300점","2693","만화"
"419","만화","바나나 피시 Banana Fish Another Story 외전","276951024","9788954680509","07830","요시다 아키미 지음, 김수정 옮김","문학동네","20210630","12,000","10,800","600점","2662","만화"
"420","만화","푸른 상자 5","303013600","9791169277440","","미우라 코우지 지음","학산문화사(만화)","20221013","6,000","5,400","300점","2544","만화"
"421","만화","푸른 상자 2","295076731","9791168764019","","미우라 코우지 지음","학산문화사(만화)","20220523","6,000","5,400","300점","2270","만화"
"422","만화","미팅에 나갔는데 여자가 없었던 이야기 6","338988160","9791141124274","","아오카와 나나 지음","학산문화사(만화)","20240507","6,000","5,400","300점","1847","만화"
"423","만화","사키 Saki 25","351450384","9791141141486","07650","코바야시 리츠 지음","학산문화사(만화)","20241105","6,000","5,400","300점","1650","만화"
"424","만화","아름다운 그 3","351945537","9791172886028","07830","나기라 유우 지음, 키타노 메구미 그림","대원씨아이(만화)","20241111","6,000","5,400","300점","1630","만화"
"425","만화","종말의 발키리 18","351944790","9791172885373","07830","우메무라 신야 지음, 아지치카 그림, 후쿠이 타쿠미 감수","대원씨아이(만화)","20241111","5,500","4,950","270점","1620","만화"
