순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"25","과학","한국인의 기원","346286940","9791166892868","03900","박정재 지음","바다출판사","20240906","24,800","22,320","1,240점","11580","역사"
"26","과학","다정한 것이 살아남는다","276088365","9791197413025","03400","브라이언 헤어.버네사 우즈 지음, 이민아 옮김, 박한선 감수","디플롯","20210726","22,000","19,800","1,100점","36007","과학"
"27","과학","이게 되네? 챗GPT 미친 활용법 51제","342135067","9791191905908","93000","오힘찬 지음","골든래빗(주)","20240715","24,000","21,600","1,200점","11122","컴퓨터/모바일"
"28","과학","과학의 눈으로 세상을 봅니다","352544567","9791191552300","03810","이정모 지음","오도스(odos)","20241129","19,000","17,100","950점","1860","과학"
"29","과학","우주의 빈자리, 암흑 물질과 암흑 에너지","87913622","9791185521442","04400","이재원 지음","컬처룩","20160725","15,000","15,000","750점","2852","과학"
"30","과학","종의 기원","198419735","9791189198862","04400","찰스 로버트 다윈 지음, 장대익 옮김, 최재천 감수, 다윈 포럼 기획","사이언스북스","20190731","22,000","19,800","1,100점","22631","과학"
"31","과학","놓아 버림","32262916","9788960179110","03840","데이비드 호킨스 지음, 박찬준 옮김","판미동","20131010","19,000","17,100","950점","18948","인문학"
"32","과학","과학을 보다","327870262","9791191122459","03400","김범준 외 지음, 김지원 그림","알파미디어","20231117","19,800","17,820","990점","18796","과학"
"33","과학","문과 남자의 과학 공부","318773745","9791192836188","03400","유시민 지음","돌베개","20230623","17,500","15,750","870점","129595","인문학"
"34","과학","E=mc²","44299553","9788901165851","03400","데이비드 보더니스 지음, 김희봉 옮김","웅진지식하우스","20140725","17,000","15,300","850점","13839","과학"
"35","과학","카오스, 카오스 에브리웨어","350396303","9791193591239","03400","팀 파머 지음, 박병철 옮김","디플롯","20241021","27,800","25,020","1,390점","3145","과학"
"36","과학","재앙의 지리학","345927122","9791168731233","03300","로리 파슨스 지음, 추선영 옮김","오월의봄","20240902","19,800","17,820","990점","11765","사회과학"
"37","과학","진짜 하루만에 이해하는 반도체 산업","309273964","9791191590128","03320","박진성 지음","T.W.I.G(티더블유아이지)(주)","20230206","23,800","21,420","1,190점","11554","경제경영"
"38","과학","운동하는 사피엔스","349001170","9791189336752","03470","대니얼 리버먼 지음, 왕수민 옮김","프시케의숲","20241010","26,800","24,120","1,340점","5615","과학"
"39","과학","그야말로 모든 역사","241364890","9791159712678","","크리스토퍼 로이드 지음, 앤디 포쇼 그림, 곽영직 옮김","북스힐","20200525","9,000","9,000","450점","2906","역사"
"40","과학","우리는 왜 잠을 자야 할까","184006846","9788932919584","03510","매슈 워커 지음, 이한음 옮김","사람의집","20190225","23,000","20,700","1,150점","14538","과학"
"41","과학","과학을 보다 2","340497579","9791191122633","03400","김범준 외 지음","알파미디어","20240621","19,800","17,820","990점","10292","과학"
"42","과학","이토록 뜻밖의 뇌과학","276064196","9791165215842","03400","리사 펠드먼 배럿 지음, 변지영 옮김, 정재승 감수","더퀘스트","20210805","16,000","14,400","800점","18519","과학"
"43","과학","브초 가족의 유쾌한 화학 생활","352220928","9788934928669","03430","이광렬 지음, 김병윤.김태경 정보글, 애슝 그림","김영사","20241112","18,000","16,200","900점","4660","과학"
"44","과학","아내를 모자로 착각한 남자","89822465","9791159920257","03400","올리버 색스 지음, 조석현 옮김, 이정호 그림","알마","20160818","21,000","18,900","1,050점","26040","인문학"
"45","과학","우울할 땐 뇌 과학","134947105","9791156757344","03180","앨릭스 코브 지음, 정지인 옮김","심심","20180312","17,000","15,300","850점","22536","인문학"
"46","과학","호르몬은 어떻게 나를 움직이는가","337435233","9791167741448","03470","막스 니우도르프 지음, 배명자 옮김","어크로스","20240409","22,000","19,800","1,100점","14589","과학"
"47","과학","해부학자의 세계","348158426","9791164052752","03400","콜린 솔터 지음, 조은영 옮김","해나무","20240930","28,000","25,200","1,400점","5130","과학"
"48","과학","하늘과 바람과 별과 인간","316008497","9791166891496","03400","김상욱 지음","바다출판사","20230526","17,800","16,020","890점","50190","과학"
"49","과학","행동","329211677","9788954696357","03400","로버트 M. 새폴스키 지음, 김명남 옮김","문학동네","20231122","55,000","49,500","2,750점","10792","과학"
"50","과학","동물의 자리","349707340","9791198850218","03330","김다은.정윤영.신선영 지음","돌고래","20241022","22,000","19,800","1,100점","4205","사회과학"
"51","과학","졸 틈 없는 수학책","348282049","9788968334795","03410","송명진 지음","블랙피쉬","20241002","18,500","16,650","920점","3975","과학"
