순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"104","외국어","GO! 독학 일본어 단어장","330649688","9791161508054","10730","시원스쿨어학연구소 지음","시원스쿨닷컴","20240102","3,900","3,510","190점","4077","외국어"
"105","외국어","시계토끼 실전 토익스피킹","349198803","9791198843814","13740","Jenny Cha 지음","시계토끼","20240908","26,000","23,400","1,300점","1815","외국어"
"106","외국어","한 권으로 끝내는 해커스 토익 실전 LC + RC (모의고사 + 해설집) 문제집 1","315041298","9788965425915","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230703","17,900","16,110","890점","22606","외국어"
"107","외국어","해커스 텝스 기출 보카 (TEPS VOCA)","170351070","9788965422716","13740","David Cho 지음","해커스어학연구소(Hackers)","20231002","14,900","13,410","740점","17764","외국어"
"108","외국어","세계 역사 이야기 영어리딩훈련 고대 1 (읽기용 원문 + 해설 + 오리지널 음원)","55313965","9791155810392","14740","수잔 와이즈 바우어.지소철.심금숙 지음","윌북","20150331","17,800","16,020","890점","10445","외국어"
"109","외국어","ETS 토익 단기공략 Part 5 6","311125634","9788917239089","13740","ETS 지음","(주)YBM(와이비엠)","20230220","15,000","13,500","750점","7688","외국어"
"110","외국어","한 권으로 끝내는 시원스쿨 실전토익 900+ (LC + RC + 실전 모의고사)","341211558","9791161508528","13740","시원스쿨어학연구소 지음","시원스쿨LAB","20240617","17,900","16,110","890점","4740","외국어"
"111","외국어","해커스 일본어 JLPT N2 (일본어능력시험) 실전모의고사","296082619","9788965424819","13730","해커스 JLPT 연구소 지음","해커스어학연구소(Hackers)","20240527","17,900","16,110","890점","4247","외국어"
"112","외국어","해커스 일본어 JLPT N1 (일본어능력시험) 실전모의고사 (5회분)","326373249","9788965426066","13730","해커스 JLPT 연구소 지음","해커스어학연구소(Hackers)","20240325","18,900","17,010","940점","3873","외국어"
"113","외국어","해커스 토플 스피킹 (Hackers TOEFL Speaking)","349748030","9788965427353","13740","David Cho 지음","해커스어학연구소(Hackers)","20241022","27,000","24,300","1,350점","1915","외국어"
"114","외국어","일본어 진짜학습지 첫걸음","348501205","9791161506371","13710","시원스쿨어학연구소 지음","시원스쿨닷컴","20241002","17,800","16,020","890점","1865","외국어"
"115","외국어","낭독하는 명작동화 Level 3 세트 - 전8권","352603358","9791193992241","14740","새벽달(남수진).이현석.롱테일 교육 연구소 지음","롱테일북스","20241202","75,000","67,500","3,750점","1130","외국어"
"116","외국어","영어 필사 100일의 기적","282587324","9791166831515","13740","퍼포먼스 코치 리아 지음","넥서스","20211110","15,000","13,500","750점","31520","외국어"
"117","외국어","20일 만에 끝내는 해커스 토익 750+ RC(리딩)","274144864","9788965424222","13740","David Cho 지음","해커스어학연구소(Hackers)","20240102","14,900","13,410","740점","21546","외국어"
"118","외국어","해커스 토익 실전 1000제 2 LC Listening(리스닝) 문제집","307089548","9788965425397","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20240102","11,900","10,710","590점","16874","외국어"
"119","외국어","알파벳 따라쓰기 572","311087222","9791187158448","14740","Mike Hwang 지음","마이클리시(Miklish)","20230314","1,500","1,350","70점","9851","외국어"
"120","외국어","10일 만에 끝내는 해커스 토익스피킹(토스) 스타트","295339552","9788965424864","13740","David Cho 지음","해커스어학연구소(Hackers)","20240722","18,900","17,010","940점","9006","외국어"
"121","외국어","스티브 잡스 연설문 영어 쉐도잉 + 오 헨리의 20년 후 단편소설","307081186","9791187158417","14740","Mike Hwang.장위 지음","마이클리시(Miklish)","20230104","1,500","1,350","70점","6601","외국어"
"122","외국어","일단해 일본어 첫걸음","321778509","9791157689224","13730","와카메센세 지음","동양북스(동양문고)","20230705","17,800","16,020","890점","5889","외국어"
"123","외국어","영어 회화의 결정적 단어들","234218140","9788960498310","14740","서영조 지음","사람in","20200306","18,000","16,200","900점","16351","외국어"
"124","외국어","유하다요 JLPT N3 한 권 스피드 합격","337012678","9791191687330","03730","유하다요컨텐츠개발팀 지음","유하다요","20240415","26,800","24,120","1,340점","13782","외국어"
"125","외국어","해커스 토플 액츄얼 테스트 리스닝 (Hackers TOEFL Actual Test Listening)","199652716","9788965423072","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230724","19,500","17,550","970점","9434","외국어"
"126","외국어","해커스 토플 액츄얼 테스트 스피킹 (Hackers TOEFL Actual Test Speaking)","199652233","9788965423089","18740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230710","22,900","20,610","1,140점","6746","외국어"
"127","외국어","진짜 여행 일본어","344821541","9791161508788","13730","시원스쿨어학연구소 지음","시원스쿨닷컴","20240823","9,800","8,820","490점","5685","외국어"
"128","외국어","만능 핵심 일본어 패턴 88","326245377","9791157689576","13730","와카메 센세 지음","동양북스(동양문고)","20231016","16,800","15,120","840점","5608","외국어"
"129","외국어","디즈니, 픽사 베스트 컬렉션 : 인사이드 아웃 Inside Out","341653298","9791140710133","03740","강윤혜 해설","길벗이지톡","20240701","26,000","23,400","1,300점","4807","외국어"
"130","외국어","낭독하는 입트영 1 : 건강꿀팁 편","350991640","9791193992463","13740","이현석 지음","롱테일북스","20241104","15,000","13,500","750점","2990","외국어"
"131","외국어","JLPT 적중 모의고사 5회분 N1","345774261","9788940294253","13730","JLPT연구모임 지음","시사일본어사","20240925","17,800","16,020","890점","2160","외국어"
"132","외국어","GO! 독학 일본어 첫걸음","349363120","9791161509051","13730","최유리(유리센 일본어).시원스쿨어학연구소 지음","시원스쿨닷컴","20241101","13,900","12,510","690점","1355","외국어"
"133","외국어","20일 만에 끝내는 해커스 토익 750+ LC(리스닝)","274145691","9788965424239","13740","David Cho 지음","해커스어학연구소(Hackers)","20230703","14,900","13,410","740점","17636","외국어"
"134","외국어","버전업! 굿모닝 독학 일본어 첫걸음","320126406","9791157689040","03730","정선영 지음, 오현정 감수","동양북스(동양문고)","20230725","14,500","13,050","720점","16775","외국어"
"135","외국어","ETS 토익 정기시험 기출종합서 LC 리스닝","284152806","9788917238600","13740","ETS 엮음","(주)YBM(와이비엠)","20211213","19,800","17,820","990점","11448","외국어"
"136","외국어","ETS 토익 정기시험 기출종합서 RC 리딩","284154224","9788917238617","13740","ETS 지음","(주)YBM(와이비엠)","20211213","19,800","17,820","990점","11249","외국어"
"137","외국어","New 일본어 상용한자 2136 한권으로 끝내기","255070423","9788927712466","13730","한선희.이이호시 카즈야 지음","다락원","20201102","24,500","22,050","1,220점","9905","외국어"
"138","외국어","해커스 중국어 HSK 4급 한 권으로 합격 기본서 + 실전 모의고사 + 핵심어휘집","281800881","9791137902121","13720","해커스 HSK 연구소 지음","(주)해커스","20240603","24,900","22,410","1,240점","9739","외국어"
"139","외국어","해커스 지텔프 기출문제집 G-TELP Level. 2","194074026","9788969651358","13740","G-TELP KOREA 문제 제공, 해커스 지텔프연구소 해설","챔프스터디","20200312","22,900","20,610","1,140점","9356","외국어"
"140","외국어","지텔프코리아 공식 지정 해커스 지텔프(G-TELP) 기출 보카","278416294","9788965424321","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20210830","10,900","9,810","540점","9062","외국어"
"141","외국어","해커스 토플 스피킹 베이직 (Hackers TOEFL Speaking Basic)","199715519","9788965423096","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20231204","19,500","17,550","970점","7987","외국어"
"142","외국어","여행영어 100일의 기적","321770171","9791166835988","13740","문성현 지음","넥서스","20230815","15,000","13,500","750점","7878","외국어"
"143","외국어","해커스 토플 라이팅 베이직 (Hackers TOEFL Writing Basic) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판","319335316","9788965426097","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20230630","20,000","18,000","1,000점","7839","외국어"
"144","외국어","JPT 최신기출 1000제 30일 완성 VOL.2","319812874","9788963481845","13730","YBM 지음","YBM홀딩스","20230710","27,000","24,300","1,350점","6806","외국어"
"145","외국어","국가공인 한자 자격시험 5급","507545","9788995542330","13710","국제 어문능력 개발원 지음","형민사","20040327","13,000","11,700","650점","6012","수험서/자격증"
"146","외국어","이현석의 입이 트이는 영어 최고의 스피킹 60 : 취미생활 편","318298189","9788954777513","14740","이현석 지음","EBS BOOKS","20230531","16,000","14,400","800점","5218","외국어"
