순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"397","소설/시/희곡","사랑 후에 오는 것들 (공지영)","345362568","9791160274509","04810","공지영 지음","(주)태일소담출판사","20240815","17,000","15,300","850점","4625","소설/시/희곡"
"398","소설/시/희곡","의매생활 8","351092510","9791127879235","04830","미카와 고스트 지음, Hiten 그림, 박경용 옮김","디앤씨미디어(주)(D&C미디어)","20241110","8,500","7,650","420점","4270","소설/시/희곡"
"399","소설/시/희곡","두고 온 여름","312949534","9788936439002","03810","성해나 지음","창비","20230317","14,000","12,600","700점","3965","소설/시/희곡"
"400","소설/시/희곡","화산귀환 1","345023420","9791191284553","04810","비가 지음","러프미디어","20240626","13,000","11,700","650점","3565","소설/시/희곡"
"401","소설/시/희곡","타오","350712789","9791194127086","03810","김세화 지음","나비클럽","20241031","18,000","16,200","900점","3330","소설/시/희곡"
"402","소설/시/희곡","옆자리의 양아치 시미즈 씨가 머리를 까맣게 염색해 왔다 1 초회판","351978436","9791127482060","04830","테이카 지음, 하무 그림","AK(에이케이)커뮤니케이션즈","20241010","9,000","8,100","450점","3130","소설/시/희곡"
"403","소설/시/희곡","죽음에 이르는 꽃","350992678","9788925574431","03830","로카고엔 지음, 민경욱 옮김","알에이치코리아(RHK)","20241114","22,000","19,800","1,100점","2880","소설/시/희곡"
"404","소설/시/희곡","화산귀환 6","346126608","9791193813362","04810","비가 지음","러프미디어","20240531","13,000","11,700","650점","2815","소설/시/희곡"
"405","소설/시/희곡","나의 미치광이 이웃","316809802","9791168127104","04810","이소호 지음","위즈덤하우스","20230517","13,000","11,700","650점","2630","소설/시/희곡"
"406","소설/시/희곡","괴짜의 샐러드 볼 3","352307712","9791171799947","04830","히라사카 요미 지음, 칸토쿠 그림, 반기모 옮김","YNK MEDIA(만화)","20241115","7,500","6,750","370점","2020","소설/시/희곡"
"407","소설/시/희곡","스토리코스모스 소설선 002","352370098","9791193452769","03810","최이아 외 지음","스토리코스모스","20241111","16,800","15,120","840점","1970","소설/시/희곡"
"408","소설/시/희곡","세상 모든 곳의 전수미","350906947","9791167902740","04810","안보윤 지음","현대문학","20241025","15,000","13,500","750점","1960","소설/시/희곡"
"409","소설/시/희곡","사단법인 한국괴물관리협회","351751876","9791193024867","03810","배예람 지음","안전가옥","20241107","16,000","14,400","800점","1870","소설/시/희곡"
"410","소설/시/희곡","해리 포터와 비밀의 방 1 (무선)","351447950","9791193790427","04840","J.K. 롤링 지음, 강동혁 옮김","문학수첩","20241120","12,500","11,250","620점","1300","소설/시/희곡"
"411","소설/시/희곡","맛있어서 눈물이 날 때","352359682","9788976046918","03830","모리사와 아키오 지음, 임지인 옮김","문예춘추사","20241120","17,000","15,300","850점","1110","소설/시/희곡"
"412","소설/시/희곡","유심 2024.겨울","352721768","9771975621002","","박준 외 지음, 유심 편집부 엮음","설악만해사상실천선양회","20241201","12,000","10,800","600점","630","잡지"
"413","소설/시/희곡","연금술사","307361","9788982814471","03890","파울로 코엘료 지음, 최정수 옮김","문학동네","20011201","13,500","12,150","670점","82866","소설/시/희곡"
"414","소설/시/희곡","1Q84 2","4342497","9788954608657","04830","무라카미 하루키 지음, 양윤옥 옮김","문학동네","20090908","14,800","13,320","740점","41534","소설/시/희곡"
"415","소설/시/희곡","작별인사","292816855","9791191114225","03810","김영하 지음","복복서가","20220502","14,000","12,600","700점","32037","소설/시/희곡"
"416","소설/시/희곡","스토너 (초판본, 양장)","243703168","9788925538297","03840","존 윌리엄스 지음, 김승욱 옮김","알에이치코리아(RHK)","20200624","18,000","16,200","900점","26655","소설/시/희곡"
"417","소설/시/희곡","각각의 계절","315992660","9788954692526","03810","권여선 지음","문학동네","20230507","15,000","13,500","750점","26448","소설/시/희곡"
"418","소설/시/희곡","숨","191025997","9791164050277","03840","테드 창 지음, 김상훈 옮김","엘리","20190520","18,500","16,650","920점","24969","소설/시/희곡"
"419","소설/시/희곡","변신","577204","9788954600200","03850","프란츠 카프카 지음, 이재황 옮김, 루이스 스카파티 그림","문학동네","20050730","11,000","9,900","550점","22684","소설/시/희곡"
"420","소설/시/희곡","너무 잘하려고 애쓰지 마라","295665964","9791170400608","03810","나태주 지음","열림원","20220531","14,000","12,600","700점","20429","소설/시/희곡"
"421","소설/시/희곡","지구에서 한아뿐","198048203","9791188862290","03810","정세랑 지음","난다","20190731","13,000","11,700","650점","20311","소설/시/희곡"
