순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"955","청소년","쓰레기책","233314450","9791196852900","03300","이동학 지음","오도스(odos)","20200226","16,900","15,210","840점","3267","사회과학"
"956","청소년","팬티 바르게 개는 법","50501091","9788997870073","43370","미나미노 다다하루 지음, 안윤선 옮김","공명","20141224","12,000","10,800","600점","3261","청소년"
"957","청소년","종의 기원 : 모든 생물의 자유를 선언하다","19074936","9788994407166","44470","박성관 지음, 강전희 그림, 찰스 다윈 원저","너머학교","20120820","13,500","12,150","670점","3257","청소년"
"958","청소년","보통의 노을","263020689","9788954445764","43810","이희영 지음","자음과모음","20210208","13,000","11,700","650점","3249","청소년"
"959","청소년","지구를 살리는 기발한 물건 10","198038993","9791160402681","03300","박경화 지음","한겨레출판","20190717","15,000","13,500","750점","3241","청소년"
"960","청소년","제2차 세계대전","184545742","9788934955597","
07900
","김선옥 지음, 위싱스타 그림, 손영운","주니어김영사","20180212","13,000","11,700","650점","3239","어린이"
"961","청소년","천 원으로 시작하는 10대들의 경제학","252323104","9791156333005","43320","김영옥 지음","다른","20200930","13,000","11,700","650점","3197","청소년"
"962","청소년","법정에 선 수학","249751856","9791187147589","03410","레일라 슈넵스.코랄리 콜메즈 지음, 김일선 옮김","아날로그(글담)","20200905","18,000","16,200","900점","3167","과학"
"963","청소년","청소년을 위한 마시멜로 이야기","3252679","9788947526982","03320","호아킴 데 포사다 지음, 전지은 옮김","한국경제신문","20090226","12,000","10,800","600점","3154","청소년"
"964","청소년","창조의 수수께끼를 푼 레오나르도 다 빈치","368480","9788937810534","73600","노성두 지음","미래엔아이세움","20020810","13,000","11,700","650점","3153","어린이"
"965","청소년","MBTI 진로탐색","320994636","9791165829384","43370","(주)한국콘텐츠미디어 (부설)한국진로교육센터 지음","한국콘텐츠미디어(매일넷앤드비즈)","20230703","13,500","12,150","670점","3148","청소년"
"966","청소년","함수, 통계, 기하에 관한 최소한의 수학지식","100154158","9788957368893","04410","EBS MATH 제작팀 지음, 염지현 글, 최수일 감수","가나출판사","20170106","16,000","14,400","800점","3140","청소년"
"967","청소년","국제분쟁, 무엇이 문제일까?","272723627","9791163635109","43340","김미조 지음","동아엠앤비","20210531","15,000","13,500","750점","3123","청소년"
"968","청소년","이런 수학은 처음이야 2","271692760","9788950995492","03410","최영기 지음","21세기북스","20210520","17,000","15,300","850점","3113","청소년"
"969","청소년","내가 그린 히말라야시다 그림","113276577","9788936458560","44810","성석제 지음, 교은 그림","창비","20170710","10,000","9,000","500점","3102","청소년"
"970","청소년","옷장에서 나온 인문학","39186270","9788975276392","03300","이민정 지음","들녘","20140403","15,000","13,500","750점","3090","청소년"
"971","청소년","이원복 교수의 세상만사 유럽만사","6557072","9788934936824","07920","이원복 글.그림","김영사","20100309","16,500","14,850","820점","3082","청소년"
"972","청소년","울게 되는 한국사","319810286","9791193128008","04910","김재원 지음","빅피시","20230712","17,800","16,020","890점","3052","역사"
"973","청소년","교양으로 읽는 용선생 세계사 15 : 현대 세계 질서의 수립","176263696","9791162730232","64900","차윤석 외 지음, 이우일 그림, 김경진, 최재인 외 감수, 박기종, 세계로, 정지윤 외","사회평론","20181211","16,800","15,120","840점","3031","어린이"
"974","청소년","얼토당토않고 불가해한 슬픔에 관한 1831일의 보고서","297683466","9788954699679","03810","조우리 지음","문학동네","20220711","12,500","11,250","620점","2996","청소년"
"975","청소년","역사가 묻고 생명과학이 답하다","321013647","9791197637971","03470","전주홍 지음","지상의책(갈매나무)","20230719","18,500","16,650","920점","2994","과학"
"976","청소년","냠냠","341751774","9788936431365","43810","백온유 지음, joggen 그림","창비","20240621","10,000","9,000","500점","2993","청소년"
"977","청소년","바칼로레아 철학 수업","336222534","9791193217405","","사카모토 타카시 지음, 곽현아 옮김","현익출판","20240325","20,000","18,000","1,000점","2983","인문학"
"978","청소년","왜 우리는 쉽게 잊고 비슷한 일은 반복될까요?","336137022","9791167552419","43330","노명우 지음","우리학교","20240416","15,800","14,220","790점","2983","청소년"
"979","청소년","끌어안는 소설","315991821","9791165702144","43810","정지아 외 지음, 문실 외 엮음","창비교육","20230508","17,000","15,300","850점","2975","청소년"
