순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"673","국내도서","아주 작은 습관의 힘","182285146","9791162540640","03190","제임스 클리어 지음, 이한이 옮김","비즈니스북스","20190226","16,000","14,400","800점","67670","자기계발"
"674","국내도서","찌그러져도 동그라미입니다","336001556","9788901280684","03810","김창완 지음","웅진지식하우스","20240328","17,800","16,020","890점","50049","에세이"
"675","국내도서","멋진 신세계","60836103","9788973814725","03840","올더스 헉슬리 지음, 안정효 옮김","(주)태일소담출판사","20150612","13,800","12,420","690점","41304","소설/시/희곡"
"676","국내도서","노인과 바다","14522431","9788937462788","04800","어니스트 헤밍웨이 지음, 김욱동 옮김","민음사","20120102","8,000","7,200","400점","37897","소설/시/희곡"
"677","국내도서","젊은 베르테르의 슬픔","187464","9788937460258","04850","요한 볼프강 폰 괴테 지음, 박찬기 옮김","민음사","19990320","8,000","7,200","400점","26254","소설/시/희곡"
"678","국내도서","감정 호텔","334870409","9791158364519","77840","리디아 브란코비치 지음, 장미란 옮김","책읽는곰","20240223","15,000","13,500","750점","25884","유아"
"679","국내도서","침팬지 폴리틱스","135368637","9788955617085","03400","프란스 드 발 지음, 장대익.황상익 옮김","바다출판사","20180309","18,000","16,200","900점","23239","과학"
"680","국내도서","한국 교회 트렌드 2025","347086982","9791165045609","03230","지용근 외 지음","규장(규장문화사)","20240925","22,000","19,800","1,100점","20915","종교/역학"
"681","국내도서","삶을 견디는 기쁨","334062007","9788976046529","03850","헤르만 헤세 지음, 유혜자 옮김","문예춘추사","20240228","16,800","15,120","840점","18689","에세이"
"682","국내도서","아이주도 이유식 유아식 매뉴얼 세트","277560597","9791195616169","14590","BLW 연구소.안소정 지음","아퍼블리싱","20210831","23,500","21,150","1,170점","17292","요리/살림"
"683","국내도서","사피엔스 : 그래픽 히스토리 Vol.3","338040640","9788934935735","07900","다니엘 카사나브 그림, 김명주 옮김, 유발 하라리 원작, 다비드 반데르묄렝 각색","김영사","20240419","19,800","17,820","990점","17008","인문학"
"684","국내도서","권력과 진보","319539452","9791193166147","03300","대런 애쓰모글루.사이먼 존슨 지음, 김승진 옮김","생각의힘","20230630","32,000","28,800","1,600점","16762","사회과학"
"685","국내도서","아무도 상처받지 않는 대화법","346657543","9791198476494","03190","하야시 겐타로 지음, 민혜진 옮김","포텐업","20240920","16,800","15,120","840점","15725","자기계발"
"686","국내도서","중등 필독 신문","334443618","9791191378498","43370","이현옥.이현주 지음","체인지업","20240227","17,800","16,020","890점","15293","청소년"
"687","국내도서","백년 목 2 : 치료편","343263391","9791197437380","03510","정선근 지음","언탱글링","20240724","22,000","19,800","1,100점","15017","건강/취미"
"688","국내도서","원페이지 교육학 기본서 상","339760887","9791197093760","13370","Dave 지음","새벽노을","20240422","40,000","38,000","2,000점","14991","수험서/자격증"
"689","국내도서","달러 전쟁","348011092","9791171712724","03320","살레하 모신 지음, 서정아 옮김","위즈덤하우스","20240925","21,000","18,900","1,050점","11905","경제경영"
"690","국내도서","거인들은 주역에서 답을 찾는다","348024634","9788901287591","03190","오구라 고이치 지음, 류휘 옮김, 김승호 감수","웅진지식하우스","20241001","18,800","16,920","940점","10970","자기계발"
"691","국내도서","김종원의 초등 필사 일력 365 (스프링)","348749898","9791168272200","13590","김종원 지음","카시오페아","20241015","23,000","20,700","1,150점","7080","좋은부모"
"692","국내도서","초등 5, 6학년 공부의 정석","328604757","9791197748523","13590","권태형.주단 지음","북북북","20231115","21,000","18,900","1,050점","6381","좋은부모"
"693","국내도서","눈에 덜 띄는","351034455","9788960909007","03810","이훤 지음","마음산책","20241105","16,800","15,120","840점","6130","에세이"
