순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"946","컴퓨터/모바일","챗GPT 문화·예술·교육 인사이트","340418756","9791194000013","03800","박은정 지음","책바세","20240612","22,000","19,800","1,100점","666","컴퓨터/모바일"
"947","컴퓨터/모바일","클라우드X보안 실무 가이드","336724390","9788965403845","93000","황치하.양지언 지음","프리렉","20240328","28,000","25,200","1,400점","666","컴퓨터/모바일"
"948","컴퓨터/모바일","소프트웨어 요구사항의 정수","335690292","9791192987699","93000","칼 위거스.캔디스 호캔슨 지음, 심재철 옮김","제이펍","20240306","22,000","19,800","1,100점","666","컴퓨터/모바일"
"949","컴퓨터/모바일","클린 소프트웨어","108856171","9791185890852","93000","로버트 C. 마틴 지음, 이용원.김정민.정지호 옮김","제이펍","20170515","38,000","34,200","1,900점","665","컴퓨터/모바일"
"950","컴퓨터/모바일","뚝딱뚝딱 배우는 한글 2010","83466709","9791125423607","13000","IT교재연구팀 지음","시대인","20200410","10,000","9,000","500점","659","컴퓨터/모바일"
"951","컴퓨터/모바일","마인크래프트 건축 가이드 : 미니 프로젝트 3","317867197","9788931467949","","Mojang AB 지음, 이주안 옮김","영진.com(영진닷컴)","20230615","12,000","10,800","600점","658","컴퓨터/모바일"
"952","컴퓨터/모바일","애자일 개발이 처음인 내가 출근했더니 스크럼 마스터가 된 건에 관하여","304705923","9791197416446","93560","니시무라 나오토.나가세 미호.요시바 류타로 지음, 가메쿠라 히데토 그림, 신상재 옮김","ZZOM","20221201","20,000","18,000","1,000점","658","컴퓨터/모바일"
"953","컴퓨터/모바일","프로젝트 성패를 결정짓는 데이터 모델링 이야기","66895947","9788968482212","93000","김상래 지음","한빛미디어","20151001","20,000","18,000","1,000점","657","컴퓨터/모바일"
"954","컴퓨터/모바일","세상에서 제일 친절한 엑셀","274059649","9791162244548","13000","박재영 지음","한빛미디어","20210625","18,000","16,200","900점","656","컴퓨터/모바일"
"955","컴퓨터/모바일","생명과학을 위한 딥러닝","248232394","9791161754420","93000","바라스 람순다르 외 지음, 김태윤 옮김","에이콘출판","20200819","25,000","22,500","1,250점","656","컴퓨터/모바일"
"956","컴퓨터/모바일","프로그래머, 열정을 말하다","14635471","9788966260225","13560","채드 파울러 지음, 송우일 옮김","인사이트","20120125","14,000","12,600","700점","654","컴퓨터/모바일"
