ISBN,review_content,rating
9791172882785.0,드디어 궁금했던 아이의 과거사가 밝혀진다 . 또한 화류계와 엮인 연예계의 어두운 현실도 적나라하게 보여주는데 암담하다. 영화를 찍은 후 아쿠아가 어떤 결말을 맞게될지 기대된다.,5
9791172882785.0,잘 봤어요,4
9791172882785.0,동시발매 좋아요! 연예계내용은 재밌음,5
9791172882785.0,어둡다 어두워..,5
9791172882785.0,재밌어요,5
9791172882785.0,너무 재밌잖아~ 어떻게 기다리냐고,5
9791172888862.0,최고요~!달력의 숫자따위 중요치않는 일러스트 위주의 캘린더 넘나 센스굳 더블특전에 디자인카드도 영롱쓰~>_<,5
9791136790620.0,애절한 사랑 이야기...,5
9791136790620.0,너무 재밌어요 기다렸는데 !!,5
9791136790620.0,살벌하면서 재미있었습니다.,4
